,IDUNICO,rate,NOM_MUN,NOM_ENT
1900,21005,0.615595075239398,Acteopan,Puebla
1901,21006,0.23091725465041693,Ahuacatln,Puebla
1902,21007,0.315059861373661,Ahuatln,Puebla
1903,21008,0.2139418791228383,Ahuazotepec,Puebla
1904,21009,5.088495575221239,Ahuehuetitla,Puebla
1905,21010,0.22353118864219906,Ajalpan,Puebla
1906,21011,,Albino Zertuche,Puebla
1907,21012,0.6931886678722122,Aljojuca,Puebla
1908,21013,0.03770383636535017,Altepexi,Puebla
1909,21014,1.1870650839132215,Amixtln,Puebla
1910,21015,0.38081781055606295,Amozoc,Puebla
1911,21016,0.1854427445526194,Aquixtla,Puebla
1912,21017,0.13383109107557936,Atempan,Puebla
1913,21018,0.10946907498631636,Atexcal,Puebla
1914,21019,0.30596558260324475,Atlixco,Puebla
1915,21020,0.0843407365757661,Atoyatempan,Puebla
1916,21021,0.45385779122541603,Atzala,Puebla
1917,21022,0.6449532408900355,Atzitzihuacn,Puebla
1918,21023,0.395503746877602,Atzitzintla,Puebla
1919,21024,0.9070294784580499,Axutla,Puebla
1920,21025,0.4935370152761457,Ayotoxco de Guerrero,Puebla
1921,21026,0.19188596491228072,Calpan,Puebla
1922,21028,0.15673981191222572,Camocuautla,Puebla
1923,21029,0.6633499170812603,Caxhuacan,Puebla
1924,21030,2.7472527472527473,Coatepec,Puebla
1925,21031,0.13966480446927373,Coatzingo,Puebla
1926,21032,3.498542274052478,Cohetzala,Puebla
1927,21033,0.12004801920768307,Cohuecan,Puebla
1928,21034,0.2576317324518763,Coronango,Puebla
1929,21035,0.36062378167641324,Coxcatln,Puebla
1930,21036,1.7406440382941688,Coyomeapan,Puebla
1931,21037,,Coyotepec,Puebla
1932,21038,0.3179650238473768,Cuapiaxtla de Madero,Puebla
1933,21039,1.271994912020352,Cuautempan,Puebla
1934,21040,0.19504583577140627,Cuautinchn,Puebla
1935,21041,0.584981354823887,Cuautlancingo,Puebla
1936,21042,0.06071645415907711,Cuayuca de Andrade,Puebla
1937,21043,0.9276670427479002,Cuetzalan del Progreso,Puebla
1938,21044,0.3253253253253253,Cuyoaco,Puebla
1939,21045,1.022737248705118,Chalchicomula de Sesma,Puebla
1940,21046,0.23142195937258936,Chapulco,Puebla
1941,21048,0.2626970227670753,Chiautzingo,Puebla
1942,21049,1.3529838125151004,Chiconcuautla,Puebla
1943,21050,1.7594847223313173,Chichiquila,Puebla
1944,21051,0.6394233563913271,Chietla,Puebla
1945,21052,,Chigmecatitln,Puebla
1946,21053,0.15595048572078365,Chignahuapan,Puebla
1947,21054,0.5309019562582954,Chignautla,Puebla
1948,21055,0.1347103726986978,Chila,Puebla
1949,21056,0.8797653958944281,Chila de la Sal,Puebla
1950,21057,0.07647208768799388,Honey,Puebla
1951,21058,0.18979122964738787,Chilchotla,Puebla
1952,21059,0.4659832246039143,Chinantla,Puebla
1953,21060,0.1629106706489275,Domingo Arenas,Puebla
1954,21061,0.2347785255908593,Eloxochitln,Puebla
1955,21062,0.040749796251018745,Epatln,Puebla
1956,21063,0.30621754759685793,Esperanza,Puebla
1957,21064,0.27137042062415195,Francisco Z. Mena,Puebla
1958,21065,0.2457485500835545,General Felipe ngeles,Puebla
1959,21066,2.155319876838864,Guadalupe,Puebla
1960,21067,0.22379269729093051,Guadalupe Victoria,Puebla
1961,21068,0.30194894317869886,Hermenegildo Galeana,Puebla
1962,21069,1.3407640739843307,Huaquechula,Puebla
1963,21070,,Huatlatlauca,Puebla
1964,21071,0.638228962258759,Huauchinango,Puebla
1965,21074,0.49749898607543597,Huejotzingo,Puebla
1966,21075,0.3061849357011635,Hueyapan,Puebla
1967,21076,0.87527352297593,Hueytamalco,Puebla
1968,21077,0.038535645472061654,Hueytlalpan,Puebla
1969,21078,0.3775550058586122,Huitzilan de Serdn,Puebla
1970,21079,0.22388059701492538,Huitziltepec,Puebla
1971,21080,1.4459665144596652,Atlequizayan,Puebla
1972,21081,8.642629904559914,Ixcamilpa de Guerrero,Puebla
1973,21082,0.5807200929152149,Ixcaquixtla,Puebla
1974,21083,0.22799446299161305,Ixtacamaxtitln,Puebla
1975,21084,0.7575757575757576,Ixtepec,Puebla
1976,21085,0.2992621639750271,Izcar de Matamoros,Puebla
1977,21086,0.6429277942631059,Jalpan,Puebla
1978,21087,0.05977286312014345,Jolalpan,Puebla
1979,21089,0.12428149759204599,Jopala,Puebla
1980,21090,0.12875931205738986,Juan C. Bonilla,Puebla
1981,21091,0.4339622641509434,Juan Galindo,Puebla
1982,21092,0.03898635477582846,Juan N. Mndez,Puebla
1983,21093,,Lafragua,Puebla
1984,21094,1.8925770886150581,Libres,Puebla
1985,21095,,La Magdalena Tlatlauquitepec,Puebla
1986,21096,0.2828854314002829,Mazapiltepec de Jurez,Puebla
1987,21097,0.5922165820642978,Mixtla,Puebla
1988,21098,0.6495515001546551,Molcaxac,Puebla
1989,21099,0.27932960893854747,Caada Morelos,Puebla
1990,21100,0.11778563015312132,Naupan,Puebla
1991,21101,1.0204081632653061,Nauzontla,Puebla
1992,21102,1.4566284779050735,Nealtican,Puebla
1993,21103,0.06176652254478073,Nicols Bravo,Puebla
1994,21104,0.12459016393442623,Nopalucan,Puebla
1995,21105,0.2517834662190516,Ocotepec,Puebla
1996,21106,0.4535963712290302,Ocoyucan,Puebla
1997,21107,0.7746478873239436,Olintla,Puebla
1998,21108,0.054549421776129176,Oriental,Puebla
1999,21109,0.4891304347826087,Pahuatln,Puebla
2000,21110,0.09887369959590749,Palmar de Bravo,Puebla
2001,21111,0.4284301878501593,Pantepec,Puebla
2002,21112,3.0772541424574995,Petlalcingo,Puebla
2003,21113,0.7180469123982767,Piaxtla,Puebla
2004,21114,0.8667496759575836,Puebla,Puebla
2005,21115,0.6951996271555072,Quecholac,Puebla
2006,21116,0.4483500717360115,Quimixtln,Puebla
2007,21118,0.24954128440366974,Los Reyes de Jurez,Puebla
2008,21119,0.8802488781844509,San Andrs Cholula,Puebla
2009,21120,1.3190730837789661,San Antonio Caada,Puebla
2010,21121,0.17543859649122806,San Diego la Mesa Tochimiltzingo,Puebla
2011,21122,0.19102196752626552,San Felipe Teotlalcingo,Puebla
2012,21123,0.15495867768595042,San Felipe Tepatln,Puebla
2013,21124,0.11639937920331092,San Gabriel Chilac,Puebla
2014,21125,0.5032822757111597,San Gregorio Atzompa,Puebla
2015,21126,0.8785691873235018,San Jernimo Tecuanipan,Puebla
2016,21127,0.4046242774566474,San Jernimo Xayacatln,Puebla
2017,21128,0.06802721088435375,San Jos Chiapa,Puebla
2018,21129,0.2721499848805564,San Jos Miahuatln,Puebla
2019,21130,0.058823529411764705,San Juan Atenco,Puebla
2020,21131,,San Juan Atzompa,Puebla
2021,21132,0.3520155517318377,San Martn Texmelucan,Puebla
2022,21133,5.357142857142857,San Martn Totoltepec,Puebla
2023,21134,0.5547150781643974,San Matas Tlalancaleca,Puebla
2024,21135,,San Miguel Ixitln,Puebla
2025,21136,0.211864406779661,San Miguel Xoxtla,Puebla
2026,21137,0.11827321111768184,San Nicols Buenos Aires,Puebla
2027,21138,,San Nicols de los Ranchos,Puebla
2028,21139,0.17055144968732233,San Pablo Anicano,Puebla
2029,21140,0.6914713401299781,San Pedro Cholula,Puebla
2030,21141,0.18094089264173704,San Pedro Yeloixtlahuaca,Puebla
2031,21142,0.6252056597564989,San Salvador el Seco,Puebla
2032,21143,0.2614962688946999,San Salvador el Verde,Puebla
2033,21144,0.9347060417231102,San Salvador Huixcolotla,Puebla
2034,21145,0.02835672763363108,San Sebastin Tlacotepec,Puebla
2035,21146,0.5221932114882507,Santa Catarina Tlaltempan,Puebla
2036,21147,0.09448818897637795,Santa Ins Ahuatempan,Puebla
2037,21148,0.32808398950131235,Santa Isabel Cholula,Puebla
2038,21149,1.6431363165031507,Santiago Miahuatln,Puebla
2039,21150,0.2511861568518002,Huehuetln el Grande,Puebla
2040,21151,1.5254635062191975,Santo Toms Hueyotlipan,Puebla
2041,21152,0.12769353551476456,Soltepec,Puebla
2042,21153,0.5607133008548579,Tecali de Herrera,Puebla
2043,21154,0.2931334146151651,Tecamachalco,Puebla
2044,21156,0.22378577253503765,Tehuacn,Puebla
2045,21157,0.7057163020465773,Tehuitzingo,Puebla
2046,21158,,Tenampulco,Puebla
2047,21159,,Teopantln,Puebla
2048,21160,,Teotlalco,Puebla
2049,21161,1.4083129584352079,Tepanco de Lpez,Puebla
2050,21162,0.8436724565756824,Tepango de Rodrguez,Puebla
2051,21163,0.11502185415228894,Tepatlaxco de Hidalgo,Puebla
2052,21164,0.16277005031074282,Tepeaca,Puebla
2053,21165,1.1673151750972763,Tepemaxalco,Puebla
2054,21166,0.13982754602656725,Tepeojuma,Puebla
2055,21167,0.08709284096847239,Tepetzintla,Puebla
2056,21168,0.18331805682859761,Tepexco,Puebla
2057,21169,0.320824421543846,Tepexi de Rodrguez,Puebla
2058,21170,0.09493295360151893,Tepeyahualco,Puebla
2059,21171,0.2271436683702442,Tepeyahualco de Cuauhtmoc,Puebla
2060,21172,0.23608527686364286,Tetela de Ocampo,Puebla
2061,21173,0.5723905723905723,Teteles de Avila Castillo,Puebla
2062,21174,0.1534516101908686,Teziutln,Puebla
2063,21175,0.2936176788749807,Tianguismanalco,Puebla
2064,21176,0.5076142131979695,Tilapa,Puebla
2065,21177,1.9645990691996642,Tlacotepec de Benito Jurez,Puebla
2066,21178,0.14792899408284024,Tlacuilotepec,Puebla
2067,21179,0.27268913438679904,Tlachichuca,Puebla
2068,21180,0.4608751672530849,Tlahuapan,Puebla
2069,21181,2.421374895630392,Tlaltenango,Puebla
2070,21182,0.1607717041800643,Tlanepantla,Puebla
2071,21183,0.06113715100876299,Tlaola,Puebla
2072,21184,0.09328358208955224,Tlapacoya,Puebla
2073,21185,0.5046863734679163,Tlapanal,Puebla
2074,21186,0.04900297787327076,Tlatlauquitepec,Puebla
2075,21187,1.5249714067861229,Tlaxco,Puebla
2076,21188,0.1887001887001887,Tochimilco,Puebla
2077,21189,0.21018438903219644,Tochtepec,Puebla
2078,21190,0.17064846416382254,Totoltepec de Guerrero,Puebla
2079,21191,0.8045227223309415,Tulcingo,Puebla
2080,21192,0.16452780519907864,Tuzamapan de Galeana,Puebla
2081,21193,0.08438818565400844,Tzicatlacoyan,Puebla
2082,21194,0.34366671342404265,Venustiano Carranza,Puebla
2083,21195,0.1632786349906115,Vicente Guerrero,Puebla
2084,21196,2.252816020025031,Xayacatln de Bravo,Puebla
2085,21197,0.19564140663694898,Xicotepec,Puebla
2086,21198,,Xicotln,Puebla
2087,21200,0.059880239520958084,Xochiapulco,Puebla
2088,21201,0.29655990510083036,Xochiltepec,Puebla
2089,21202,0.11088230635197212,Xochitln de Vicente Surez,Puebla
2090,21203,1.4191106906338695,Xochitln Todos Santos,Puebla
2091,21204,0.24801587301587302,Yaonhuac,Puebla
2092,21205,0.4684398570861453,Yehualtepec,Puebla
2093,21206,0.2303086135421465,Zacapala,Puebla
2094,21207,0.4265489979775694,Zacapoaxtla,Puebla
2095,21208,0.09852453501225548,Zacatln,Puebla
2096,21209,2.0278236265031833,Zapotitln,Puebla
2097,21210,0.43731778425655976,Zapotitln de Mndez,Puebla
2098,21211,3.300248138957816,Zaragoza,Puebla
2099,21212,0.870118845500849,Zautla,Puebla
2100,21213,0.5544732504121085,Zihuateutla,Puebla
2101,21214,0.16515276630883569,Zinacatepec,Puebla
2102,21215,7.013201320132013,Zongozotla,Puebla
2103,21217,0.4565713664528753,Zoquitln,Puebla
2104,21199,0.3918067747854982,Xiutetelco,Puebla
2105,13035,0.25303643724696356,Metepec,Hidalgo
2106,13007,0.32786885245901637,Almoloya,Hidalgo
2107,13008,0.3329338127580237,Apan,Hidalgo
2108,13001,0.2456538170823885,Acatln,Hidalgo
2109,13002,1.1855174623518103,Acaxochitln,Hidalgo
2110,13003,0.25704225352112675,Actopan,Hidalgo
2111,13004,0.28628055494384497,Agua Blanca de Iturbide,Hidalgo
2112,13006,0.68762278978389,Alfajayucan,Hidalgo
2113,13011,0.24605290137379537,Atlapexco,Hidalgo
2114,13012,0.1698168930891908,Atotonilco el Grande,Hidalgo
2115,13014,0.09217651803203133,Calnali,Hidalgo
2116,13015,0.4021302032387784,Cardonal,Hidalgo
2117,13016,0.24939359775887396,Cuautepec de Hinojosa,Hidalgo
2118,13018,0.255691191026064,Chapulhuacn,Hidalgo
2119,13022,0.4175084175084175,Epazoyucan,Hidalgo
2120,13024,0.30691658445686726,Huasca de Ocampo,Hidalgo
2121,13025,0.19067594622938316,Huautla,Hidalgo
2122,13026,0.1859799713876967,Huazalingo,Hidalgo
2123,13027,0.16328434802892466,Huehuetla,Hidalgo
2124,13028,0.4980742161518353,Huejutla de Reyes,Hidalgo
2125,13030,0.3353015605229861,Ixmiquilpan,Hidalgo
2126,13031,0.35917390002993116,Jacala de Ledezma,Hidalgo
2127,13032,1.8754301445285615,Jaltocn,Hidalgo
2128,13033,0.06430868167202572,Jurez Hidalgo,Hidalgo
2129,13034,0.042598509052183174,Lolotla,Hidalgo
2130,13036,0.020916126333403055,San Agustn Metzquititln,Hidalgo
2131,13038,0.6481895395619133,Mineral del Chico,Hidalgo
2132,13039,3.5891772501380452,Mineral del Monte,Hidalgo
2133,13040,0.09885330170027679,La Misin,Hidalgo
2134,13042,0.3000882612533098,Molango de Escamilla,Hidalgo
2135,13043,0.08564087924636027,Nicols Flores,Hidalgo
2136,13045,0.3438641736514077,Omitln de Jurez,Hidalgo
2137,13046,0.27433448486080064,San Felipe Orizatln,Hidalgo
2138,13047,0.25858884373845586,Pacula,Hidalgo
2139,13049,0.17578811672330952,Pisaflores,Hidalgo
2140,13051,0.7404484776747551,Mineral de la Reforma,Hidalgo
2141,13053,0.28589580686149935,San Bartolo Tutotepec,Hidalgo
2142,13055,0.5871301080319399,Santiago de Anaya,Hidalgo
2143,13056,0.5522788203753352,Santiago Tulantepec de Lugo Guerrero,Hidalgo
2144,13057,0.27268220128904314,Singuilucan,Hidalgo
2145,13058,3.837195047198725,Tasquillo,Hidalgo
2146,13060,0.14857264140931764,Tenango de Doria,Hidalgo
2147,13062,0.15233805802092992,Tepehuacn de Guerrero,Hidalgo
2148,13068,0.1303611002476861,Tianguistengo,Hidalgo
2149,13071,0.3534262713528372,Tlahuiltepa,Hidalgo
2150,13073,0.3481156349326472,Tlanchinol,Hidalgo
2151,13077,0.49713098535813216,Tulancingo de Bravo,Hidalgo
2152,13078,1.172392700581099,Xochiatipan,Hidalgo
2153,13079,0.2077922077922078,Xochicoatln,Hidalgo
2154,13080,0.12618827290317153,Yahualica,Hidalgo
2155,13081,2.546001620182849,Zacualtipn de ngeles,Hidalgo
2156,13084,1.03588049842366,Zimapn,Hidalgo
2157,13072,,Tlanalapa,Hidalgo
2158,13021,1.4546910449753103,Emiliano Zapata,Hidalgo
2159,13059,0.47934507459471104,Tecozautla,Hidalgo
2160,13020,0.15625,Eloxochitln,Hidalgo
2161,13037,0.6249380021823232,Metztitln,Hidalgo
2162,13029,0.3955661812649424,Huichapan,Hidalgo
2163,13061,0.6640881558782749,Tepeapulco,Hidalgo
2164,13083,0.323753769735675,Zempoala,Hidalgo
2165,13069,1.3532919968237342,Tizayuca,Hidalgo
2166,13075,0.14328358208955225,Tolcayuca,Hidalgo
2167,13052,0.4635576654565764,San Agustn Tlaxiaca,Hidalgo
2168,13066,0.9800771208226221,Villa de Tezontepec,Hidalgo
2169,13041,1.3712389187300755,Mixquiahuala de Jurez,Hidalgo
2170,13067,1.4488905746254503,Tezontepec de Aldama,Hidalgo
2171,13070,0.5221130221130221,Tlahuelilpan,Hidalgo
2172,13074,0.40387159668546757,Tlaxcoapan,Hidalgo
2173,13044,0.5252477020413036,Nopala de Villagrn,Hidalgo
2174,13017,0.2302158273381295,Chapantongo,Hidalgo
2175,13063,0.44085899329621636,Tepeji del Ro de Ocampo,Hidalgo
2176,13076,1.211188188596654,Tula de Allende,Hidalgo
2177,13010,0.5261027923917442,Atitalaquia,Hidalgo
2178,13013,0.6748121261694188,Atotonilco de Tula,Hidalgo
2179,13064,0.5846884706742189,Tepetitln,Hidalgo
2180,13009,0.3425390708627703,El Arenal,Hidalgo
2181,13019,1.9664162615996466,Chilcuautla,Hidalgo
2182,13023,0.6442937979718751,Francisco I. Madero,Hidalgo
2183,13048,0.3348102264091424,Pachuca de Soto,Hidalgo
2184,13050,0.15350503155381204,Progreso de Obregn,Hidalgo
2185,13054,0.34548088710576175,San Salvador,Hidalgo
2186,13082,0.8017723388543095,Zapotln de Jurez,Hidalgo
2187,13065,0.17497812773403323,Tetepango,Hidalgo
2188,13005,1.7115447508993786,Ajacuba,Hidalgo
2189,29001,0.5422993492407809,Amaxac de Guerrero,Tlaxcala
2190,30025,0.663109756097561,Ayahualulco,Veracruz de Ignacio de la Llave
2191,30055,1.2387553458192007,Chalma,Veracruz de Ignacio de la Llave
2192,30056,0.6705272782688205,Chiconamel,Veracruz de Ignacio de la Llave
2193,30104,7.231285433298623,Mecayapan,Veracruz de Ignacio de la Llave
2194,30150,0.4146624647536905,Tamaln,Veracruz de Ignacio de la Llave
2195,30151,11.761105281566982,Tamiahua,Veracruz de Ignacio de la Llave
2196,30193,5.281871806247022,Veracruz,Veracruz de Ignacio de la Llave
2197,21003,0.7169853268119164,Acatln,Puebla
2198,19026,1.7400861151681053,Guadalupe,Nuevo Len
2199,19031,0.9608071493083614,Jurez,Nuevo Len
2200,19041,1.9077468147441574,Pesquera,Nuevo Len
2201,19049,0.4167251954862574,Santiago,Nuevo Len
2202,19018,2.4420721615359153,Garca,Nuevo Len
2203,19048,1.0927864044514977,Santa Catarina,Nuevo Len
2204,19039,0.894520247317074,Monterrey,Nuevo Len
2205,19019,1.007721502421149,San Pedro Garza Garca,Nuevo Len
2206,19010,3.6493266437813574,Carmen,Nuevo Len
2207,19021,7.570107539032337,Gral. Escobedo,Nuevo Len
2208,19045,0.573592675662757,Salinas Victoria,Nuevo Len
2209,19025,1.2668536784001447,Gral. Zuazua,Nuevo Len
2210,19006,2.0182778569631927,Apodaca,Nuevo Len
2211,19012,1.4419038730751284,Cinega de Flores,Nuevo Len
2212,19047,0.15866147410933218,Hidalgo,Nuevo Len
2213,19001,0.07680491551459294,Abasolo,Nuevo Len
2214,19013,0.258732212160414,China,Nuevo Len
2215,19020,0.14700477765527378,Gral. Bravo,Nuevo Len
2216,19003,,Los Aldamas,Nuevo Len
2217,19015,0.36363636363636365,Dr. Coss,Nuevo Len
2218,19051,0.20294266869609334,Villaldama,Nuevo Len
2219,19044,0.05671828030174125,Sabinas Hidalgo,Nuevo Len
2220,19046,0.8905894227835027,San Nicols de los Garza,Nuevo Len
2221,19008,0.052328623757195186,Bustamante,Nuevo Len
2222,19033,0.16406683830582058,Linares,Nuevo Len
2223,19050,2.973977695167286,Vallecillo,Nuevo Len
2224,19043,0.07401924500370097,Rayones,Nuevo Len
2225,19042,0.229147571035747,Los Ramones,Nuevo Len
2226,19040,0.19120458891013384,Pars,Nuevo Len
2227,19038,0.23206538189890022,Montemorelos,Nuevo Len
2228,19037,0.14534883720930233,Mina,Nuevo Len
2229,19036,0.19779598756710937,Mier y Noriega,Nuevo Len
2230,19035,,Melchor Ocampo,Nuevo Len
2231,19034,0.10842067220816769,Marn,Nuevo Len
2232,19032,0.22900763358778625,Lampazos de Naranjo,Nuevo Len
2233,19030,0.11068068622025456,Iturbide,Nuevo Len
2234,19029,0.1768346595932803,Hualahuises,Nuevo Len
2235,19028,0.5486968449931413,Higueras,Nuevo Len
2236,19027,0.11123470522803114,Los Herreras,Nuevo Len
2237,19024,0.06578947368421052,Gral. Zaragoza,Nuevo Len
2238,19023,,Gral. Trevio,Nuevo Len
2239,19022,0.026838432635534086,Gral. Tern,Nuevo Len
2240,19017,0.3538779121203185,Galeana,Nuevo Len
2241,19016,0.0700770847932726,Dr. Gonzlez,Nuevo Len
2242,19014,0.21004726063364257,Dr. Arroyo,Nuevo Len
2243,19011,0.17672304973491543,Cerralvo,Nuevo Len
2244,19009,1.5657921916959305,Cadereyta Jimnez,Nuevo Len
2245,19007,0.4156171284634761,Aramberri,Nuevo Len
2246,19005,0.26155187445510025,Anhuac,Nuevo Len
2247,19004,0.42097877565339414,Allende,Nuevo Len
2248,19002,,Agualeguas,Nuevo Len
2249,5035,0.29560711341420326,Torren,Coahuila de Zaragoza
2250,5024,0.32679738562091504,Parras,Coahuila de Zaragoza
2251,5017,0.28563004459514246,Matamoros,Coahuila de Zaragoza
2252,5038,0.22737608003638018,Zaragoza,Coahuila de Zaragoza
2253,5037,,Villa Unin,Coahuila de Zaragoza
2254,5036,0.40665100307247426,Viesca,Coahuila de Zaragoza
2255,5034,0.08556759840273816,Sierra Mojada,Coahuila de Zaragoza
2256,5033,0.2768874812721652,San Pedro,Coahuila de Zaragoza
2257,5032,0.23250406882120436,San Juan de Sabinas,Coahuila de Zaragoza
2258,5031,0.17099863201094392,San Buenaventura,Coahuila de Zaragoza
2259,5030,0.2326701292830222,Saltillo,Coahuila de Zaragoza
2260,5029,2.7846027846027845,Sacramento,Coahuila de Zaragoza
2261,5028,0.17775520568816658,Sabinas,Coahuila de Zaragoza
2262,5027,0.25873779081049614,Ramos Arizpe,Coahuila de Zaragoza
2263,5026,0.47253396337861786,Progreso,Coahuila de Zaragoza
2264,5025,0.39378213152809344,Piedras Negras,Coahuila de Zaragoza
2265,5023,1.341711956521739,Ocampo,Coahuila de Zaragoza
2266,5022,0.04590464948521215,Nava,Coahuila de Zaragoza
2267,5021,0.4596996628869139,Nadadores,Coahuila de Zaragoza
2268,5020,3.6645280619617364,Mzquiz,Coahuila de Zaragoza
2269,5019,0.07154781779155736,Morelos,Coahuila de Zaragoza
2270,5018,0.22372722621597482,Monclova,Coahuila de Zaragoza
2271,5016,0.22246941045606228,Lamadrid,Coahuila de Zaragoza
2272,5015,,Jurez,Coahuila de Zaragoza
2273,5014,0.05950019833399445,Jimnez,Coahuila de Zaragoza
2274,5013,0.5312084993359893,Hidalgo,Coahuila de Zaragoza
2275,5012,0.11723329425556858,Guerrero,Coahuila de Zaragoza
2276,5011,0.19243104554201412,General Cepeda,Coahuila de Zaragoza
2277,5010,0.2519762845849802,Frontera,Coahuila de Zaragoza
2278,5009,0.26181570894253653,Francisco I. Madero,Coahuila de Zaragoza
2279,5008,0.981675392670157,Escobedo,Coahuila de Zaragoza
2280,5007,0.3549770743972785,Cuatro Cinegas,Coahuila de Zaragoza
2281,5006,0.07080648587410607,Castaos,Coahuila de Zaragoza
2282,5005,1.430274135876043,Candela,Coahuila de Zaragoza
2283,5004,1.9911879342484324,Arteaga,Coahuila de Zaragoza
2284,5003,0.2036299247454626,Allende,Coahuila de Zaragoza
2285,5002,0.29884963360216155,Acua,Coahuila de Zaragoza
2286,5001,,Abasolo,Coahuila de Zaragoza
2287,28016,0.10427528675703858,Hidalgo,Tamaulipas
2288,28027,0.579267565310748,Nuevo Laredo,Tamaulipas
2289,28012,0.14059594539434894,Gonzlez,Tamaulipas
2290,28041,0.2854281132217481,Victoria,Tamaulipas
2291,28039,0.08783190324978042,Tula,Tamaulipas
2292,28008,0.28476506881822494,Casas,Tamaulipas
2293,28019,0.24897298643097224,Llera,Tamaulipas
2294,28023,0.04866180048661801,Mndez,Tamaulipas
2295,28001,0.5807388288433618,Abasolo,Tamaulipas
2296,28002,0.15746953306860195,Aldama,Tamaulipas
2297,28004,0.5496742671009772,Antiguo Morelos,Tamaulipas
2298,28005,0.04458314757021846,Burgos,Tamaulipas
2299,28010,0.3194888178913738,Cruillas,Tamaulipas
2300,28018,0.5961251862891207,Jimnez,Tamaulipas
2301,28028,0.5,Nuevo Morelos,Tamaulipas
2302,28029,0.05805515239477504,Ocampo,Tamaulipas
2303,28037,0.07247543887904655,Soto la Marina,Tamaulipas
2304,28040,0.2226138577126426,Valle Hermoso,Tamaulipas
2305,28020,0.16992353440951571,Mainero,Tamaulipas
2306,28015,0.2183967112024666,Gustavo Daz Ordaz,Tamaulipas
2307,28017,0.026553372278279343,Jaumave,Tamaulipas
2308,28026,,Miquihuana,Tamaulipas
2309,28007,0.06268020559107434,Camargo,Tamaulipas
2310,28034,0.023326335432703522,San Carlos,Tamaulipas
2311,28036,0.18248175182481752,San Nicols,Tamaulipas
2312,28042,0.29508196721311475,Villagrn,Tamaulipas
2313,28006,0.1272264631043257,Bustamante,Tamaulipas
2314,28031,,Palmillas,Tamaulipas
2315,28035,1.891823718064214,San Fernando,Tamaulipas
2316,28014,0.13593112822836428,Guerrero,Tamaulipas
2317,28024,0.1776988005330964,Mier,Tamaulipas
2318,28038,0.7166342943469043,Tampico,Tamaulipas
2319,28009,0.8665694215193275,Ciudad Madero,Tamaulipas
2320,28003,0.573589924768278,Altamira,Tamaulipas
2321,28043,0.041583499667332005,Xicotncatl,Tamaulipas
2322,28011,0.23933855526544823,Gmez Faras,Tamaulipas
2323,28021,0.198639822234193,El Mante,Tamaulipas
2324,28013,0.2079002079002079,Gmez,Tamaulipas
2325,28030,0.028989708653428033,Padilla,Tamaulipas
2326,28022,0.3117728642985684,Matamoros,Tamaulipas
2327,28032,1.6294654072250414,Reynosa,Tamaulipas
2328,28033,0.40580169612427675,Ro Bravo,Tamaulipas
2329,28025,0.4550625711035267,Miguel Alemn,Tamaulipas
2330,31050,0.8872055269718109,Mrida,Yucatn
2331,31041,2.025163016218024,Kanasn,Yucatn
2332,31059,1.6845486229754665,Progreso,Yucatn
2333,31011,0.5847953216374269,Celestn,Yucatn
2334,31021,,Chichimil,Yucatn
2335,31023,0.730554361839278,Chochol,Yucatn
2336,31069,0.5690871841566127,Sotuta,Yucatn
2337,31068,0.8985879332477535,Sinanch,Yucatn
2338,31067,0.792521845153424,Sey,Yucatn
2339,31066,0.3538928210313448,Santa Elena,Yucatn
2340,31065,0.6211180124223602,San Felipe,Yucatn
2341,31064,0.6045949214026602,Sanahcat,Yucatn
2342,31063,1.1637239165329052,Samahil,Yucatn
2343,31062,0.5775577557755776,Sacalum,Yucatn
2344,31061,0.22371364653243847,Ro Lagartos,Yucatn
2345,31060,0.22026431718061673,Quintana Roo,Yucatn
2346,31058,0.24734700390967845,Peto,Yucatn
2347,31057,2.547931382441978,Panab,Yucatn
2348,31056,2.2273573400089863,Oxkutzcab,Yucatn
2349,31055,3.1693329308783578,Opichn,Yucatn
2350,31054,0.7586206896551724,Muxupip,Yucatn
2351,31053,3.1530821377896894,Muna,Yucatn
2352,31051,0.1251564455569462,Mococh,Yucatn
2353,31049,0.21893814997263272,Mayapn,Yucatn
2354,31048,0.6621923937360179,Maxcan,Yucatn
2355,31047,0.5,Man,Yucatn
2356,31046,6.112161310649023,Mama,Yucatn
2357,31045,0.48582995951417,Kopom,Yucatn
2358,31044,,Kinchil,Yucatn
2359,31043,0.8408796895213454,Kaua,Yucatn
2360,31042,0.10885341074020319,Kantunil,Yucatn
2361,31040,0.762104004781829,Izamal,Yucatn
2362,31039,0.39408866995073893,Ixil,Yucatn
2363,31038,0.6673735420694817,Hunucm,Yucatn
2364,31037,1.5294117647058822,Huh,Yucatn
2365,31035,1.1961722488038278,Hoctn,Yucatn
2366,31034,0.13101867016049787,Hocab,Yucatn
2367,31032,0.5003126954346466,Espita,Yucatn
2368,31031,17.696414950419527,Dzoncauich,Yucatn
2369,31030,0.37095919448860626,Dzits,Yucatn
2370,31029,0.8212877792378449,Dzilam Gonzlez,Yucatn
2371,31028,0.2191380569758948,Dzilam de Bravo,Yucatn
2372,31027,0.9876543209876543,Dzidzantn,Yucatn
2373,31026,1.0638297872340425,Dzemul,Yucatn
2374,31025,0.4143126177024482,Dzn,Yucatn
2375,31024,0.12330456226880394,Chumayel,Yucatn
2376,31022,4.16469474680549,Chikindzonot,Yucatn
